posteam,week,defteam,epa,pass_epa,rush_epa,success,pass_success,rush_success
JAX,15,HOU,-0.07602174190147049,-0.14466544911595153,-0.008486487679572292,0.38461538461538464,0.38636363636363635,0.36
JAX,16,NYJ,0.09146148206603755,0.22528366896546903,0.024037075888596406,0.5211267605633803,0.5777777777777777,0.4642857142857143
KC,1,CLE,0.33906206068226813,0.5111299672859023,-0.16084052296031992,0.48333333333333334,0.5555555555555556,0.3333333333333333
KC,2,BAL,0.291301350969327,0.5360147574260323,-0.22750668476672015,0.5714285714285714,0.6363636363636364,0.4444444444444444
KC,3,LAC,0.06930172667163799,0.11192256488199087,-0.045751367518767856,0.5394736842105263,0.5471698113207547,0.5384615384615384
KC,4,PHI,0.5315079557908429,0.6452281695452066,0.2402020977679058,0.6451612903225806,0.6578947368421053,0.5714285714285714
KC,5,BUF,-0.157711290219852,0.06122608770546804,-0.4542419234549015,0.5063291139240507,0.5571428571428572,0.4375
KC,6,WAS,0.1262349778587814,0.279994909945273,-0.23990490003256126,0.5,0.5789473684210527,0.36
KC,7,TEN,-0.10087683634793777,-0.12132090863840339,-0.14733734725242748,0.4925373134328358,0.46875,0.5714285714285714
KC,8,NYG,0.014602612260779973,-0.027660602964830777,0.040910724373534324,0.4868421052631579,0.4909090909090909,0.48
KC,9,GB,-0.15486336765170897,-0.1614182918793136,-0.021520438070064814,0.3770491803278688,0.4,0.391304347826087
KC,10,LV,0.3900354776372419,0.5671289728643779,-0.05287919390199628,0.5405405405405406,0.5686274509803921,0.4583333333333333
KC,11,DAL,-0.07196709575388406,-0.21529693341179568,0.09191781093382319,0.46875,0.4318181818181818,0.5
KC,13,DEN,-0.04009537379795361,-0.14554177933120777,-0.0070264757901895795,0.4423076923076923,0.37142857142857144,0.5
KC,14,LV,0.3498478394539959,0.5745734974055866,0.07687148168746256,0.5740740740740741,0.6666666666666666,0.4583333333333333
KC,15,LAC,0.16720440482922397,0.2572826363773556,-0.023300898018265695,0.47761194029850745,0.5471698113207547,0.29411764705882354
KC,16,PIT,0.2263228236552978,0.5004686555421431,-0.053930214435739726,0.4925373134328358,0.5757575757575758,0.4166666666666667
LA,1,CHI,0.44448121961232656,0.6146027129725325,0.020850929249718327,0.5,0.5357142857142857,0.4
LA,2,IND,0.07605472641060891,0.3785413163814614,-0.2696442335560796,0.4666666666666667,0.5625,0.35714285714285715
LA,3,TB,0.22583147739035817,0.4601787442848907,-0.17695645571538163,0.4262295081967213,0.5121951219512195,0.3181818181818182
LA,4,ARI,0.009420315072295116,0.10996590049631207,-0.15696499478362966,0.5873015873015873,0.5957446808510638,0.6
LA,5,SEA,0.21501253483871216,0.369884966715625,0.004828520148616158,0.5151515151515151,0.5526315789473685,0.4642857142857143
LA,6,NYG,0.16567818636440443,0.43150953194375946,-0.13981467583182053,0.49230769230769234,0.5428571428571428,0.41935483870967744
LA,7,DET,0.1774766306455954,0.416496471472201,-0.2613529639990889,0.45,0.5652173913043478,0.23529411764705882
LA,8,HOU,0.21718801174112992,0.4631371413141122,0.02960234446518664,0.5151515151515151,0.5555555555555556,0.4838709677419355
LA,9,TEN,-0.24247654738981136,-0.29225498116336857,-0.08598052957386249,0.40540540540540543,0.43103448275862066,0.35
LA,10,SF,-0.21580670513075362,-0.2418855793955266,0.09916422910302772,0.37037037037037035,0.40425531914893614,0.3333333333333333
LA,12,GB,-0.11762415471415762,-0.06493807979159369,-0.23408810980614111,0.4426229508196721,0.42857142857142855,0.47368421052631576
LA,13,JAX,0.24002149193580033,0.32198789151586177,0.10390437916333628,0.5151515151515151,0.5365853658536586,0.48148148148148145
LA,14,ARI,0.21822441853800306,0.36658146666692826,-0.13123488863320312,0.46296296296296297,0.4864864864864865,0.38095238095238093
LA,15,SEA,-0.08300676775042735,-0.0035023128022313925,-0.0943896153140314,0.3728813559322034,0.40540540540540543,0.34615384615384615
LA,16,MIN,-0.04217987619933105,-0.23706378185803598,0.19671007267262985,0.463768115942029,0.42105263157894735,0.5161290322580645
LAC,1,WAS,0.11150861896243427,0.18073698196893068,-0.07773519404313098,0.48,0.5576923076923077,0.3076923076923077
LAC,2,DAL,0.09433346691218679,0.03364155290912599,0.0037141079628840055,0.49206349206349204,0.47058823529411764,0.45
LAC,3,KC,0.2338182503023298,0.4242649359272649,-0.0975540455730975,0.5409836065573771,0.5652173913043478,0.47368421052631576
LAC,4,LV,0.04696104035247117,0.06030067737308508,0.055154801726530395,0.4520547945205479,0.40476190476190477,0.53125
LAC,5,CLE,0.3053580821669809,0.4334391585618767,0.1784173081527863,0.4492753623188406,0.49056603773584906,0.38095238095238093
LAC,6,BAL,-0.32787016786652495,-0.3270762771536182,-0.3480949189715003,0.33962264150943394,0.35555555555555557,0.2727272727272727
LAC,8,NE,-0.02893751618520082,-0.21669351696121603,0.2771333581584163,0.3684210526315789,0.35,0.3684210526315789
LAC,9,PHI,0.2925569687949158,0.5839628215910724,-0.25455721688250865,0.5230769230769231,0.5952380952380952,0.38461538461538464
LAC,10,MIN,-0.12435944578271266,-0.05354770605718682,-0.014087651384114802,0.43636363636363634,0.5121951219512195,0.3888888888888889
LAC,11,PIT,0.33891402130503784,0.44074439578898306,-0.24083723312651273,0.5454545454545454,0.6037735849056604,0.35
LAC,12,DEN,-0.006008898560294033,-0.047798617863762174,-0.16074591966417545,0.5076923076923077,0.4827586206896552,0.46153846153846156
LAC,13,CIN,0.016383483233566646,0.0018774564818734684,-0.05546257188999215,0.46774193548387094,0.46511627906976744,0.42857142857142855
LAC,14,NYG,0.22179390767962204,0.46432669121487063,-0.03924313187775569,0.5147058823529411,0.5833333333333334,0.45454545454545453
LAC,15,KC,-0.016407539711321882,-0.03290954796491773,0.0328095555539928,0.47435897435897434,0.46511627906976744,0.5
LAC,16,HOU,0.049753127136540794,0.22694688292644818,-0.32735439603775734,0.5833333333333334,0.7045454545454546,0.3333333333333333
LV,1,BAL,0.01703743422120035,0.20862105213022658,-0.44334190045562794,0.4358974358974359,0.5,0.2727272727272727
LV,2,PIT,0.21759306863174183,0.48640784462014014,-0.3448627786594973,0.515625,0.5952380952380952,0.3333333333333333
LV,3,MIA,0.015241766698278023,0.11588510768729264,-0.18741933454978554,0.45569620253164556,0.46808510638297873,0.4117647058823529
LV,4,LAC,-0.2330633135807458,-0.13418420839018355,-0.29258365792338736,0.35714285714285715,0.36585365853658536,0.375
LV,5,CHI,-0.1784115612968533,-0.2181421721604437,-0.10434832386506189,0.3770491803278688,0.34782608695652173,0.47619047619047616
LV,6,DEN,0.3240670745443468,0.5721311516015677,-0.0774711880440009,0.47058823529411764,0.5,0.4166666666666667
LV,7,PHI,0.2552581456644,0.420405271223131,-0.09588728790705023,0.5806451612903226,0.6216216216216216,0.4642857142857143
LV,9,NYG,-0.04742834580228322,-0.14876213991496798,0.17568698386021425,0.5522388059701493,0.5306122448979592,0.6
LV,10,KC,-0.1638469103970291,-0.09921937619151854,-0.25686782106376166,0.3333333333333333,0.3953488372093023,0.18181818181818182
LV,11,CIN,-0.27526114457188133,-0.3067385719214007,-0.2245475116198779,0.46808510638297873,0.5172413793103449,0.3888888888888889
LV,12,DAL,0.07114805282872187,0.47290526962359863,-0.27652375772674065,0.35526315789473684,0.4489795918367347,0.2702702702702703
LV,13,WAS,-0.02074411599387861,0.06316101967510283,-0.13755457889471603,0.45614035087719296,0.5111111111111111,0.35714285714285715
LV,14,KC,-0.2980955987856198,-0.16235564872719385,-0.5992803828065427,0.4098360655737705,0.43137254901960786,0.38461538461538464
LV,15,CLE,-0.008978662834787918,0.034498585576228216,-0.09336385938783039,0.515625,0.5,0.48148148148148145
LV,16,DEN,-0.09209659586536034,-0.06271961523897521,-0.07371751233170339,0.49206349206349204,0.5666666666666667,0.42857142857142855
MIA,1,NE,0.032629707944696315,0.017913207053009736,-0.00916411284457094,0.46938775510204084,0.4666666666666667,0.42857142857142855
MIA,2,BUF,-0.455033309228779,-0.4363620819803736,-0.3459389341878705,0.3188405797101449,0.3508771929824561,0.25
MIA,3,LV,-0.07137114896819344,0.08226427113418192,-0.2850132432760715,0.3717948717948718,0.4426229508196721,0.23809523809523808
MIA,4,IND,-0.0973260367016226,0.032524957911592545,-0.3923137223339706,0.3673469387755102,0.47368421052631576,0.14285714285714285
MIA,5,TB,-0.027219038076748463,0.05907638408487413,-0.03522444912232458,0.45098039215686275,0.4888888888888889,0.4444444444444444
MIA,6,JAX,0.13092297358219676,0.23960671573489592,-0.30515385239333326,0.47761194029850745,0.5490196078431373,0.2222222222222222
MIA,7,ATL,0.1054897257409925,0.16672329255258286,-0.08938779300121868,0.5428571428571428,0.5652173913043478,0.4444444444444444
MIA,8,BUF,-0.1186998811343608,0.003937584554656842,-0.29129151195382136,0.4,0.3958333333333333,0.42857142857142855
MIA,9,HOU,-0.19194332060096558,-0.011897106475703842,-0.4696240769396536,0.375,0.5,0.2
MIA,10,BAL,-0.05595272255790519,-0.053308132331264656,-0.1281928636522743,0.36065573770491804,0.3617021276595745,0.3157894736842105
MIA,11,NYJ,0.18175673330202605,0.4285777887853895,-0.11242525856716616,0.4696969696969697,0.6,0.3225806451612903
MIA,12,CAR,0.06867583652281062,0.11846459100412461,-0.043035868237661014,0.44285714285714284,0.4857142857142857,0.3783783783783784
MIA,13,NYG,-0.032823606994002726,0.08615781129290297,-0.25475556738472177,0.43283582089552236,0.5555555555555556,0.21739130434782608
MIA,15,NYJ,-0.025897400880122743,0.034008658655966945,-0.06087588817762161,0.47761194029850745,0.53125,0.43243243243243246
MIA,16,NO,-0.10775471864922953,0.042457080538978995,-0.25873175271666576,0.3728813559322034,0.5294117647058824,0.22580645161290322
MIN,1,CIN,0.04741005478363887,0.18165198294785417,-0.3461879021474901,0.4189189189189189,0.45,0.3181818181818182
MIN,2,ARI,0.19260803797257067,0.280481989236582,0.03316955632180907,0.5166666666666667,0.5428571428571428,0.46153846153846156
MIN,3,SEA,0.23114050706555964,0.5116262495520804,-0.109078978825294,0.4794520547945205,0.675,0.2571428571428571
MIN,4,CLE,-0.261793651063213,-0.2382982898154296,-0.25465060382183374,0.3064516129032258,0.3111111111111111,0.3333333333333333
MIN,5,DET,-0.06186053169113464,0.10210190282873131,-0.41869390218775593,0.38095238095238093,0.4864864864864865,0.20689655172413793
MIN,6,CAR,0.07717723227605448,0.1663336608984285,-0.06626626026493154,0.4235294117647059,0.52,0.2894736842105263
MIN,8,DAL,-0.2284484552861826,-0.1710566129446222,-0.17637776337902655,0.3,0.3488372093023256,0.3181818181818182
MIN,9,BAL,0.17361283507499906,0.32518548925988583,0.019236430490855164,0.38461538461538464,0.43333333333333335,0.32
MIN,10,LAC,0.1347923620815821,0.12491510780164321,0.009216061154747346,0.4927536231884058,0.4418604651162791,0.5151515151515151
MIN,11,GB,0.2848264785351416,0.6436459607965596,-0.07784528914375032,0.5076923076923077,0.5897435897435898,0.42857142857142855
MIN,12,SF,-0.136396530841833,0.06048264664895457,-0.4213901926511122,0.39622641509433965,0.43243243243243246,0.3333333333333333
MIN,13,DET,0.04723255214735105,0.09953503173399685,-0.11735626672502159,0.4794520547945205,0.5,0.41379310344827586
MIN,14,PIT,0.0025212194304108752,-0.23832969701015627,0.20943801697770445,0.43283582089552236,0.38235294117647056,0.4722222222222222
MIN,15,CHI,-0.09521881615646816,-0.13251411642452662,0.011139937210828066,0.35,0.3225806451612903,0.40625
MIN,16,LA,-0.061167010858687934,0.05540420264226161,-0.32498607299241583,0.3870967741935484,0.4418604651162791,0.2631578947368421
NE,1,MIA,0.02637044989492953,0.15241042601075352,-0.19515408686129374,0.4857142857142857,0.5227272727272727,0.41935483870967744
NE,2,NYJ,-0.05415638546774344,-0.06143336414980785,0.05381183684107812,0.40350877192982454,0.4,0.4583333333333333
NE,3,NO,-0.26698901925467644,-0.2827712368250583,-0.17142901053885,0.37142857142857144,0.38596491228070173,0.3333333333333333
NE,4,TB,-0.08382583504217524,0.048896528688493326,-0.6831198103755014,0.4716981132075472,0.56,0.0
NE,5,HOU,0.015711005656976015,0.37553671761601437,-0.2995062836124112,0.48333333333333334,0.59375,0.3870967741935484
NE,6,DAL,-0.012813650061224351,-0.13738518219514606,0.10468346050707623,0.4897959183673469,0.5,0.48
NE,7,NYJ,0.4760628446639411,0.628236231025188,0.22911603112717988,0.5352112676056338,0.5217391304347826,0.5555555555555556
NE,8,LAC,-0.029235483111208573,-0.002151545376893529,-0.08483083202421816,0.4666666666666667,0.4358974358974359,0.4864864864864865
NE,9,CAR,-0.04486492712319338,-0.15805081054744152,0.040151431204788895,0.44642857142857145,0.36363636363636365,0.5135135135135135
NE,10,CLE,0.4952313477191511,0.7919167881930328,0.15265965786988311,0.5666666666666667,0.6451612903225806,0.48484848484848486
NE,11,ATL,-0.058674779325303524,-0.0006063867595904743,-0.08778083666121583,0.5087719298245614,0.59375,0.41379310344827586
NE,12,TEN,0.2345816114326382,0.3924074332105692,-0.03808035166255889,0.45614035087719296,0.5277777777777778,0.34782608695652173
NE,13,BUF,0.005808436610116439,0.011864912075301012,-0.021343961805994613,0.3958333333333333,0.3333333333333333,0.391304347826087
NE,15,IND,-0.0816336323721205,-0.010325453364016558,-0.33706326428862093,0.4307692307692308,0.4897959183673469,0.2631578947368421
NE,16,BUF,0.09267543451181458,-0.020500341736269787,0.3033146306843264,0.45,0.4358974358974359,0.5
NO,1,GB,0.2793842223599354,0.8322532849586591,-0.12461833126643407,0.5172413793103449,0.68,0.4
NO,2,CAR,-0.5337016310492929,-0.4122559148546619,-0.6850081107471712,0.2619047619047619,0.3,0.23076923076923078
NO,3,NE,0.06569204872609452,0.19028631924043615,-0.03624871805836681,0.5333333333333333,0.48148148148148145,0.5757575757575758
NO,4,NYG,0.1260401204786756,0.2897481523694587,-0.06226080881641814,0.5384615384615384,0.5555555555555556,0.4878048780487805
NO,5,WAS,0.13470329402803646,0.2705435664077023,-0.05704262426588684,0.3888888888888889,0.45714285714285713,0.3
NO,7,SEA,-0.1487624654637012,-0.0386991835215808,-0.23842356250733485,0.3787878787878788,0.4666666666666667,0.25925925925925924
NO,8,TB,0.04623009468565242,0.189104275832511,-0.10971133178995493,0.38028169014084506,0.4583333333333333,0.3076923076923077
NO,9,ATL,-0.07307324435570862,-0.017917395612241094,-0.14690814549820166,0.43661971830985913,0.5,0.32142857142857145
NO,10,TEN,0.11186557221892562,0.13597768674054875,0.037421114690091815,0.41935483870967744,0.41304347826086957,0.42857142857142855
NO,11,PHI,-0.17378772639403114,-0.12443547463907434,-0.2648954454343766,0.3870967741935484,0.4090909090909091,0.35
NO,12,BUF,-0.3406373932531283,-0.25878564024605677,-0.46163563682879927,0.2807017543859649,0.38235294117647056,0.13043478260869565
NO,13,DAL,-0.2694366624256881,-0.41679900069167514,0.002642512871799164,0.391304347826087,0.3541666666666667,0.45454545454545453
NO,14,NYJ,0.14869923685689923,0.22459255375293782,0.09587498779832718,0.47058823529411764,0.5357142857142857,0.42857142857142855
NO,15,TB,-0.2879887882100035,-0.14080935336997222,-0.44616506448308485,0.3333333333333333,0.3333333333333333,0.3225806451612903
NO,16,MIA,-0.6781994238548328,-0.9898308104978152,-0.17533798697903485,0.23529411764705882,0.22580645161290322,0.2857142857142857
NYG,1,DEN,-0.028854600484728012,0.02575199362234509,0.000769887201022416,0.43859649122807015,0.4772727272727273,0.4
NYG,2,WAS,0.0801377725951769,0.17802250536703337,0.12570637013064698,0.42857142857142855,0.4418604651162791,0.48
NYG,3,ATL,0.04237809164282798,0.1311570162101546,-0.13467270349032934,0.46875,0.5217391304347826,0.391304347826087
NYG,4,NO,0.23669252922473552,0.3023145074500576,-0.08568406930660709,0.4426229508196721,0.45652173913043476,0.3333333333333333
NYG,5,DAL,-0.12968985724492316,-0.031544709019231204,-0.2673749533889403,0.390625,0.5,0.21739130434782608
NYG,6,LA,-0.26378765937154913,-0.21879409060749327,-0.3857872606364681,0.3783783783783784,0.41379310344827586,0.29411764705882354
NYG,7,CAR,-0.10835260964899626,-0.058538248008525334,-0.2112432785922966,0.375,0.3902439024390244,0.35714285714285715
NYG,8,KC,-0.05652014615188699,0.005774070351548029,-0.10238975616650553,0.4,0.4146341463414634,0.4444444444444444
NYG,9,LV,-0.048198926614226666,0.016844181530580076,-0.07394778640095696,0.49056603773584906,0.4642857142857143,0.5185185185185185
NYG,11,TB,-0.3832695515337244,-0.44125237170139275,0.029048340927277292,0.3333333333333333,0.3181818181818182,0.5
NYG,12,PHI,-0.054655973337081776,0.13723369309420957,-0.28759531449516845,0.42105263157894735,0.5142857142857142,0.2916666666666667
NYG,13,MIA,-0.16397064620527432,-0.2604073889669945,0.13224460829994367,0.3225806451612903,0.30434782608695654,0.4117647058823529
NYG,14,LAC,-0.07148869130777712,-0.24647346156450023,0.2900676743889747,0.4696969696969697,0.37209302325581395,0.6923076923076923
NYG,15,DAL,-0.3137662558333158,-0.3614479900346351,-0.20750518419872782,0.36065573770491804,0.39473684210526316,0.32
NYG,16,PHI,-0.3596878216998941,-0.38591071167732327,-0.24650167762755645,0.3287671232876712,0.33962264150943394,0.34782608695652173
NYJ,1,CAR,-0.1851975193726905,-0.13726078013227444,-0.1866897238046176,0.3548387096774194,0.3695652173913043,0.3684210526315789
NYJ,2,NE,-0.3204931748305177,-0.45693885113132604,-0.06430999248094378,0.3880597014925373,0.3953488372093023,0.3793103448275862
NYJ,3,DEN,-0.5111708539858777,-0.6031827892463586,-0.22974336995796946,0.33962264150943394,0.34146341463414637,0.3076923076923077
NYJ,4,TEN,0.02941837865059312,0.2833538098269484,-0.2615323057631613,0.4406779661016949,0.4594594594594595,0.43478260869565216
NYJ,5,ATL,-0.03291860042245295,-0.02874937760082443,0.19684505109976538,0.4716981132075472,0.4358974358974359,0.5882352941176471
NYJ,7,NE,-0.11638322895933392,0.022589389178814687,-0.30739671490414944,0.46774193548387094,0.48936170212765956,0.42105263157894735
NYJ,8,CIN,0.051018613813239584,0.11032476945451018,0.023032368194738712,0.5714285714285714,0.6491228070175439,0.4166666666666667
NYJ,9,IND,0.20388764647942584,0.4003368082415254,-0.407752238066065,0.4666666666666667,0.5344827586206896,0.2777777777777778
NYJ,10,BUF,-0.16757749900423002,-0.0891640926002911,-0.22479756855987942,0.38571428571428573,0.40384615384615385,0.36
NYJ,11,MIA,0.06969195566737271,0.014993741267123542,0.10541828838823777,0.5084745762711864,0.5,0.5
NYJ,12,HOU,-0.04895651374842892,-0.24811615418511998,0.1145724874540502,0.41935483870967744,0.36666666666666664,0.4722222222222222
NYJ,13,PHI,0.006918496122517247,0.054786439405447585,-0.04151327958607,0.42857142857142855,0.4634146341463415,0.375
NYJ,14,NO,-0.3330136134107164,-0.29591294220772785,-0.20773765061032742,0.25806451612903225,0.2830188679245283,0.23076923076923078
NYJ,15,MIA,-0.17260380583697474,-0.32611783769638136,0.12931311810167417,0.3888888888888889,0.34285714285714286,0.47619047619047616
NYJ,16,JAX,0.14506943260125263,0.3179768797977571,0.008839322688855247,0.4915254237288136,0.4230769230769231,0.5454545454545454
PHI,1,ATL,0.2204582127005394,0.2959817075403407,-0.028011011342636706,0.5970149253731343,0.575,0.5666666666666667
PHI,2,SF,-0.013943711205535064,0.24951940718325144,-0.20485665543416778,0.4727272727272727,0.5151515151515151,0.4583333333333333
PHI,3,DAL,-0.20417401604552068,-0.2709545923851624,-0.18289723631460225,0.39622641509433965,0.37735849056603776,0.2
PHI,4,KC,0.2554008143152702,0.23531265078917357,0.289438999958414,0.5142857142857142,0.5084745762711864,0.5333333333333333
PHI,5,CAR,-0.255823759868133,-0.37037074817021415,0.05774117718254654,0.35,0.32608695652173914,0.42105263157894735
PHI,6,TB,0.020959011336755914,0.08907295641193554,0.17941316084969522,0.4166666666666667,0.3684210526315789,0.5714285714285714
PHI,7,LV,0.028527798920979393,0.18505967497682518,-0.20916875360826795,0.5147058823529411,0.5121951219512195,0.5185185185185185
PHI,8,DET,0.23345888806740697,0.402316906565388,0.17596823929707284,0.5081967213114754,0.55,0.5227272727272727
PHI,9,LAC,0.22310249524178422,0.4467605709506623,0.06044207654441848,0.5087719298245614,0.5416666666666666,0.48484848484848486
PHI,10,DEN,0.13432296041797542,0.2730658965217164,0.03125677931233924,0.4918032786885246,0.5,0.4857142857142857
PHI,11,NO,0.006143048232194914,0.02462068332749963,-0.034391988772179166,0.41333333333333333,0.3125,0.4772727272727273
PHI,12,NYG,-0.18960463795701799,-0.5273609432504813,0.13730292539366928,0.453125,0.29411764705882354,0.59375
PHI,13,NYJ,0.22870991149727374,0.6077920865729747,-0.008309665067214117,0.4852941176470588,0.6333333333333333,0.3902439024390244
PHI,15,WAS,0.12274217684016035,0.15350468975081627,0.07032204612455405,0.5142857142857142,0.5454545454545454,0.47368421052631576
PHI,16,NYG,0.022441559989787762,0.028094246121283924,-0.035960457908128046,0.4,0.375,0.41935483870967744
PIT,1,BUF,-0.06088694845276599,0.07905203185902566,-0.14309117435272234,0.38461538461538464,0.5,0.23529411764705882
PIT,2,LV,0.0016314301935341899,0.06445328367995116,-0.18683413026571669,0.32142857142857145,0.35714285714285715,0.21428571428571427
PIT,3,CIN,-0.16702867710299044,-0.09564640378174499,-0.4335485439260083,0.33766233766233766,0.40298507462686567,0.0625
PIT,4,GB,-0.14230645261340485,-0.1896279400292641,0.08592340574421756,0.3793103448275862,0.37209302325581395,0.4117647058823529
PIT,5,DEN,0.13755812033205791,0.44813996191375755,-0.09047324121085637,0.4666666666666667,0.5357142857142857,0.3888888888888889
PIT,6,SEA,0.0006549642591046417,-0.0995578020061975,0.03937801937392014,0.4142857142857143,0.4,0.41379310344827586
PIT,8,CLE,0.0578525895084479,0.052040115529605836,0.009704083065598243,0.38571428571428573,0.35,0.4117647058823529
PIT,9,CHI,0.01761491571914595,0.24142832611547002,-0.09923867023498073,0.375,0.46153846153846156,0.3870967741935484
PIT,10,DET,-0.13394759163446487,-0.13604186619793762,-0.10329425449137865,0.4,0.4107142857142857,0.3793103448275862
PIT,11,LAC,-0.020688908924196444,0.11540973966586282,-0.1038341842035556,0.4461538461538462,0.49019607843137253,0.4444444444444444
PIT,12,CIN,-0.3101300537199362,-0.3321279802094465,-0.2453201007291985,0.3389830508474576,0.3829787234042553,0.2
PIT,13,BAL,0.11303041734555182,0.29850754819523084,-0.11837965952266434,0.49122807017543857,0.5,0.5
PIT,14,MIN,-0.08083196488335341,-0.021763159352958333,-0.07485977513209471,0.44285714285714284,0.46,0.43478260869565216
PIT,15,TEN,-0.2421579089076804,-0.14513279678033958,-0.18781590360777045,0.36363636363636365,0.46875,0.3125
PIT,16,KC,-0.2797606140157428,-0.2566616050641336,-0.10658012966693302,0.42028985507246375,0.40425531914893614,0.5
SEA,1,IND,0.1977419437717576,0.4579100818132403,-0.13655425769276913,0.49056603773584906,0.5172413793103449,0.44
SEA,2,TEN,0.15459413642010494,0.22544095977878034,-0.00480180257363827,0.40384615384615385,0.39473684210526316,0.4375
SEA,3,MIN,0.09625435473239105,0.014953323808465124,0.3694020702658842,0.5192307692307693,0.5,0.6
SEA,4,SF,-0.06916201456400674,0.10761136608974388,-0.10443732838029973,0.36538461538461536,0.4,0.375
SEA,5,LA,-0.08367852495165226,0.1788762482833876,-0.36106800835907715,0.4166666666666667,0.5348837209302325,0.2727272727272727
SEA,6,PIT,-0.0512944837622572,-0.2340709988292595,0.15672704528292847,0.46774193548387094,0.4166666666666667,0.5185185185185185
SEA,7,NO,-0.12210506913009962,-0.12098997449877359,-0.12809852081943046,0.35185185185185186,0.27586206896551724,0.4230769230769231
SEA,8,JAX,0.032079806696579866,0.26893634560338425,-0.20294365470545017,0.4807692307692308,0.59375,0.375
SEA,10,GB,-0.3032766637674501,-0.3652801042806823,0.10619508803144774,0.423728813559322,0.38,0.6363636363636364
SEA,11,ARI,-0.11601083221104083,-0.1622587186688326,-0.042987853593474845,0.3673469387755102,0.3333333333333333,0.42105263157894735
SEA,12,WAS,-0.09303834595313581,0.009903979047524927,-0.2796158042355356,0.32608695652173914,0.3888888888888889,0.18181818181818182
SEA,13,SF,-0.06024553542993704,-0.14258004906280203,0.11940468931454234,0.3880597014925373,0.4666666666666667,0.28
SEA,14,HOU,0.34372740369395516,0.5290463645849942,0.09571621079209532,0.46551724137931033,0.5454545454545454,0.39285714285714285
SEA,15,LA,-0.226594229289352,-0.25631200100686446,-0.10926141102598715,0.39622641509433965,0.3888888888888889,0.42857142857142855
SEA,16,CHI,0.15440141910426752,0.058226328084619194,0.20491118293769736,0.39622641509433965,0.40625,0.375
SF,1,DET,0.2503684142332417,0.6802647126942701,-0.19606235724551851,0.5094339622641509,0.5925925925925926,0.4230769230769231
SF,2,PHI,0.09718076148432887,0.25902278119568056,-0.05782424835515024,0.4307692307692308,0.5,0.36363636363636365
SF,3,GB,0.042644284084851235,0.15695054053236274,0.10016939803608693,0.47692307692307695,0.5102040816326531,0.47619047619047616
SF,4,SEA,0.08163940663921272,0.14873328691311768,-0.1194093424268246,0.4931506849315068,0.48,0.5
SF,5,ARI,-0.1737620814155604,-0.07812917872900975,-0.3671632342674356,0.3898305084745763,0.3684210526315789,0.37037037037037035
SF,7,IND,-0.27635057423677245,-0.47340505701592456,-0.05309421317044483,0.33962264150943394,0.3125,0.34782608695652173
SF,8,CHI,0.46963671788040207,0.5209863042607038,0.3548452879940681,0.5098039215686274,0.4827586206896552,0.5217391304347826
SF,9,ARI,-0.11438524168555407,-0.07718839333134948,-0.1587385007500416,0.44642857142857145,0.46938775510204084,0.4
SF,10,LA,0.15743156391075291,0.7157011772309531,-0.0814206382030692,0.4444444444444444,0.47619047619047616,0.43478260869565216
SF,11,JAX,0.20128789416310644,0.4401318502138074,0.10093122046690925,0.484375,0.6551724137931034,0.39473684210526316
SF,12,MIN,0.12184765103269551,0.11865711258329951,0.09873808268425951,0.46153846153846156,0.4666666666666667,0.4473684210526316
SF,13,SEA,0.0008181276877192158,0.04145569283681719,-0.11033792064525189,0.4727272727272727,0.46875,0.44
SF,14,CIN,0.11700578988810677,0.09967774295162019,0.0578595015787236,0.42028985507246375,0.4375,0.34782608695652173
SF,15,ATL,0.2881209036169948,0.5340280903728847,0.1412983009868185,0.5,0.56,0.46875
SF,16,TEN,0.07704249956683708,0.032548639860895186,0.05212697772991045,0.4482758620689655,0.4358974358974359,0.42857142857142855
TB,1,DAL,0.04958885844740805,0.15555249923963943,-0.2834656825211519,0.515625,0.54,0.4666666666666667
TB,2,ATL,0.06398078600882161,0.12738637747021303,-0.023957646833474025,0.49122807017543857,0.5238095238095238,0.4444444444444444
TB,3,LA,0.18315256237390684,0.1898622881367323,-0.016718021250033573,0.5211267605633803,0.5161290322580645,0.45454545454545453
TB,4,NE,0.1005567731377996,0.08159911880181359,0.1243178672851242,0.43661971830985913,0.4166666666666667,0.46153846153846156
TB,5,MIA,0.5237830395949029,0.7435453146220543,0.09309450870551654,0.6119402985074627,0.7142857142857143,0.42857142857142855
TB,6,PHI,0.2648134835043623,0.3272257795866016,0.14178376509968577,0.5428571428571428,0.5581395348837209,0.5172413793103449
TB,7,CHI,0.1402432883153515,0.2486077732520437,0.010413051943032745,0.4857142857142857,0.4634146341463415,0.53125
TB,8,NO,-0.030617275510338483,-0.019809239565964,-0.19756394977320452,0.4745762711864407,0.4888888888888889,0.375
TB,10,WAS,-0.018615094146888413,-0.11392626792607428,0.1552943955265129,0.46808510638297873,0.4,0.6153846153846154
TB,11,NYG,0.10691125928341169,0.14083448628897527,-0.012724943340193326,0.527027027027027,0.5471698113207547,0.4583333333333333
TB,12,IND,0.09489456912248212,0.053523160864774995,0.33868972005870157,0.6290322580645161,0.5641025641025641,0.7777777777777778
TB,13,ATL,0.2071224882741537,0.32204724240336174,-0.19109055257740043,0.4626865671641791,0.5192307692307693,0.29411764705882354
